uniq,relid,year,active_year,code_status,type_of_violence,source_article,source_original,conflict_id,conflict_name,dyad_id,dyad_name,side_a,side_a_id,side_b,side_b_id,where_location,where_prec,country,isocc,isonumber,gwno,region,adm1,adm2,lat,lng,geocomment,priogrid_gid,date_start,date_end,date_prec,event_type,deaths_a,deaths_b,civilian_deaths,unknown,best_est,high_est,low_est,deathsplit,dyad_unique,geom_wkt
19062,NIG-2007-3-475-1,2007,0,clear,3,"All Arica 2007-10-08 ""JTF Troops Shoot Footballer Dead On Playground""",Eye Witnesses,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Port Harcourt town  Rivers State,1,Nigeria,NGA,566,475,Africa,Rivers,Port Harcourt,4.777423,7.013404,,136455,10/7/2007,10/7/2007,1,1,0,0,1,0,1,1,1,0,30475,POINT(7.013404 4.777423)
19063,NIG-2007-3-475-2,2007,0,clear,3,"All Africa 2007-10-22 ""Kogi Assembly Petitions IG Over Students Death""",.,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Enugu State,4,Nigeria,NGA,566,475,Africa,Enugu,,6.5,7.5,,139336,10/22/2007,10/22/2007,1,1,0,0,2,0,2,2,2,0,30475,POINT(7.5 6.5)
19065,NIG-2007-3-475-3,2007,0,clear,3,US Country Reports on Human Rights Practices 2007,.,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Anambra state,4,Nigeria,NGA,566,475,Africa,Anambra,,6.333333,7,,138615,11/8/2007,11/8/2007,1,1,0,0,1,0,1,1,1,0,30475,POINT(7 6.333333)
19066,NIG-2007-2-373-3,2007,0,clear,2,"All Africa 2007-12-14 ""At Least Six Dead in Sectarian Violence""",Red Cross and witnesses,373,Christians (Nigeria) - Muslims (Nigeria),373,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria),1899,Muslims (Nigeria),1900,Bauchi town  Bauchi State,1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,12/11/2007,12/11/2007,1,1,0,0,0,6,6,6,6,0,20373,POINT(9.843273 10.313441)
19073,NIG-2008-2-4-1,2008,1,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Okene LGA  Kogi state,3,Nigeria,NGA,566,475,Africa,Kogi,Okene,7.5456,6.2538,Okene used as centroid.,140773,1/14/2008,1/14/2008,1,1,0,0,0,20,20,20,20,0,20004,POINT(6.2538 7.5456)
19075,NIG-2008-3-475-1,2008,1,clear,3,All Africa 22 jan 08,This Day newspaper,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Sabon Tasha  Kaduna State (suburb in Kaduna metropolis),2,Nigeria,NGA,566,475,Africa,Kaduna,,10.522239,7.43828,Coded as near Kaduna.,145095,1/15/2008,1/15/2008,1,1,0,0,0,0,0,4,0,0,30475,POINT(7.43828 10.522239)
19078,NIG-2008-3-475-2,2008,1,clear,3,AFP 8 feb 08,police chief,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Yana town  Bauchi state,1,Nigeria,NGA,566,475,Africa,Bauchi,Shira,11.409167,10.017778,,145821,1/31/2008,1/31/2008,1,1,0,0,0,0,0,1,0,0,30475,POINT(10.017778 11.409167)
19083,NIG-2008-2-4-2.1,2008,1,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Yola North LGA  Adamawa state,3,Nigeria,NGA,566,475,Africa,Adamawa,Yola North,9.283333,12.466667,Coded with Jemeta as ADM2 centroid,142945,2/28/2008,2/28/2008,1,1,0,0,0,2,2,2,2,1,20004,POINT(12.466667 9.283333)
19084,NIG-2008-2-4-2.2,2008,1,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Yola South LGA  Adamawa state,3,Nigeria,NGA,566,475,Africa,Adamawa,Yola South,9.2,12.483333,Coded with Yola as ADM2 centroid.,142945,2/28/2008,2/28/2008,1,1,0,0,0,1,1,1,1,1,20004,POINT(12.483333 9.2)
19087,NIG-2008-2-4-3,2008,1,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Mayo-Belwa LGA  Adamawa state,3,Nigeria,NGA,566,475,Africa,Adamawa,Mayo-Belwa,9.05,12.05,Mayo-Belwa town used as centroid for Mayo-Belwa LGA.,142945,3/21/2008,3/21/2008,1,1,0,0,0,4,4,4,4,0,20004,POINT(12.05 9.05)
19096,NIG-2008-2-4-4,2008,1,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Okene LGA  Kogi state,3,Nigeria,NGA,566,475,Africa,Kogi,Okene,7.5456,6.2538,Okene used as centroid.,140773,4/22/2008,4/22/2008,1,1,0,0,0,6,6,6,6,0,20004,POINT(6.2538 7.5456)
19132,NIG-2008-3-475-4,2008,1,clear,3,Nigeria Watch,,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Degema LGA  Rivers State,3,Nigeria,NGA,566,475,Africa,Rivers,Degema,4.746111,6.767693,"Many events here, that are aggregated to Degema LGA, with Degema as centroid.",136454,9/13/2008,9/14/2008,2,1,0,0,30,0,30,100,30,0,30475,POINT(6.767693 4.746111)
19136,NIG-2008-3-475-5,2008,1,clear,3,All Africa 22 sep 08,not stated ,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Benin town  Edo state,1,Nigeria,NGA,566,475,Africa,Edo,Oredo,6.335045,5.627492,,138612,9/15/2008,9/15/2008,1,1,0,0,0,0,0,1,0,0,30475,POINT(5.627492 6.335045)
19150,NIG-2008-3-475-6,2008,0,clear,3,All Africa 21 Nov 08,,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Warri town  Delta state,1,Nigeria,NGA,566,475,Africa,Delta,Warri South,5.5167,5.75,,137892,11/20/2008,11/20/2008,1,1,0,0,2,0,2,2,2,0,30475,POINT(5.75 5.5167)
19151,NIG-2008-2-15-1,2008,1,clear,2,High estimate: Nigeria Watch and Iman from the central mosque in Jos; Best estimate: official death toll reported by the Plateau state information minister.,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jos town  Plateau state,1,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.916667,8.9,,143658,11/28/2008,11/29/2008,2,3,0,0,0,381,381,381,381,0,20015,POINT(8.9 9.916667)
19152,NIG-2008-3-475-8,2008,1,clear,3,AFP 20 Dec 08,HRW,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Jos town  Plateau state,1,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.916667,8.9,,143658,11/29/2008,11/29/2008,1,1,0,0,0,90,90,90,90,0,30475,POINT(8.9 9.916667)
19153,NIG-2008-3-475-7,2008,1,clear,3,AFP 3 dec 08,,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Nyonbe Beeri village  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Khana,4.691611,7.429076,,136455,12/2/2008,12/2/2008,1,1,0,0,1,0,1,1,1,0,30475,POINT(7.429076 4.691611)
19184,NIG-2009-2-373-1,2009,0,clear,2,"Reuters 2009-02-21 ""UPDATE 3-Clashes in Nigerian city kill at least 4-Red Cross""; AFP 2009-02-21 ""Five killed in Christian-Muslim clashes in Nigeria: residents""; Xinhua 2009-02-22 ""Xinhua: ""Six people were feared dead Saturday in central Nigeria's Bauchi State, following a riot over the burning of a mosque, local media reported Sunday."; Reuters 2009-02-22 ""UPDATE 2-Nigeria governor imposes curfew  death toll rises""; Leadership/All Africa 2009-03-02 ""Bauchi Crisis - Massob Threatens Reprisal Attacks"",Red Cross official  residents,373,Christians (Nigeria) - Muslims (Nigeria),373,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria),1899,Muslims (Nigeria),1900,Bauchi town  Bauchi State,1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,2/21/2009,2/21/2009,1,1,0,0,0,11,11,14,11,0,20373,POINT(9.843273 10.313441)
19188,NIG-2009-2-4-1,2009,0,clear,2,Nigeria Watch,,4,Supporters of ACN - Supporters of PDP,4,Supporters of ACN - Supporters of PDP,Supporters of ACN,1760,Supporters of PDP,1527,Oye Ekiti town  Ekiti state,1,Nigeria,NGA,566,475,Africa,Ekiti,Oye,7.799765,5.332422,,140771,3/9/2009,3/9/2009,1,1,0,0,0,0,0,1,0,0,20004,POINT(5.332422 7.799765)
19209,NIG-2009-1-473-1,2009,0,clear,1,"This Day/BBC 2009-04-29 ""Nigeria: Joint task force kills 6 Niger Delta militants in Rivers State""",military,250,Nigeria (Niger Delta),473,Government of Nigeria - NDPVF,Government of Nigeria,475,NDPVF,1414,"Samaa, near Buguma, in Rivers State",2,Nigeria,NGA,566,475,Africa,Rivers,Asari-Toru,4.759169,6.767986,Unknown location. Coded as neaer Buguma town.,136454,4/27/2009,4/27/2009,1,1,0,0,0,0,0,6,0,0,10473,POINT(6.767986 4.759169)
19220,NIG-2009-3-475-3,2009,0,clear,3,"Reuters 2009-05-20 ""UPDATE 3-Gunfire in Nigeria oil port of Warri - witnesses""",witnesses,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Warri town  Delta state,1,Nigeria,NGA,566,475,Africa,Delta,Warri South,5.5167,5.75,,137892,5/20/2009,5/20/2009,1,1,0,0,0,0,0,3,0,0,30475,POINT(5.75 5.5167)
19221,NIG-2009-3-475-4,2009,0,clear,3,"Reuters 2009-05-20 ""Nigeria police kill two students over exam protest""",witnesses and officials,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Bauchi town  Bauchi State,1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,5/20/2009,5/20/2009,1,1,0,0,0,0,0,2,0,0,30475,POINT(9.843273 10.313441)
19223,NIG-2009-3-475-5,2009,0,clear,3,Reuters 2009-05-23 ""More hostages freed in Nigerian delta  army says"",Ijaw leaders,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,"Gbaramatu area, Delta State (Venikrukru, Daubiriye and Egonoebizor villages)",3,Nigeria,NGA,566,475,Africa,Delta,Warri South-West,5.483243,5.734605,Coded by ADM2  with Ogbe-Ijoh as centroid.,137172,5/23/2009,5/23/2009,1,1,0,0,0,0,0,3,0,0,30475,POINT(5.734605 5.483243)
19225,NIG-2009-1-793-1,2009,1,clear,1,"AP 2009-07-27 ""Nigeria police: 55 dead in Islamist attacks""",analyst with the International Crisis Group,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,5/25/2009,5/31/2009,3,1,0,0,0,0,0,14,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19234,NIG-2009-3-475-6,2009,0,clear,3,"AFP 2009-06-12 ""Militants claim Nigerian troops kill seven civilians""",MEND,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Kangbene community  Delta state,4,Nigeria,NGA,566,475,Africa,Delta,,5.5,6,Unknown location  coded by ADM1,137893,6/9/2009,6/9/2009,1,1,0,0,0,0,0,7,0,0,30475,POINT(6 5.5)
19246,NIG-2009-1-793-2,2009,1,clear,1,AFP 2009-07-26 ""Forty-two dead as 'Taliban' sect  police clash in Nigeria""; Reuters 2009-07-26 ""UPDATE 1-Nigeria clashes kill over 50 in northeastern city""; Daily Trust/BBC 2009-07-28 ""Nigerian Islamic sect leader vows to resist authorities"",hospital source  police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Bauchi town  Bauchi State,1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,7/26/2009,7/26/2009,1,1,1,37,3,1,42,51,39,0,10793,POINT(9.843273 10.313441)
19247,NIG-2009-1-793-3,2009,1,clear,1,"Dow Jones 2009-07-27 ""Nigerian Islamist Attacks Spread To 2 More States - Report""; AFP 2009-07-28 ""Over 100 killed in clashes in Nigerian city: witnesses""",Eyewitnesses,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Potiskum village  Yobe State,1,Nigeria,NGA,566,475,Africa,Yobe,Potiskum,11.7091,11.0694,,146543,7/26/2009,7/27/2009,2,1,1,0,0,0,1,1,1,0,10793,POINT(11.0694 11.7091)
19248,NIG-2009-1-793-5.1,2009,1,clear,1,"AFP 2009-07-27 ""65 dead in religious attacks in northern Nigeria: police""; ""Nigerian Islamist militants attack another town""",security sources and residents,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Yobe state,4,Nigeria,NGA,566,475,Africa,Yobe,,12,11.5,,147264,7/26/2009,7/27/2009,0,2,2,10,0,0,12,12,12,1,10793,POINT(11.5 12)
19249,NIG-2009-1-793-5.2,2009,1,clear,1,"AFP 2009-07-27 ""65 dead in religious attacks in northern Nigeria: police""; ""Nigerian Islamist militants attack another town""",security sources and residents,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Bauchi state,4,Nigeria,NGA,566,475,Africa,Bauchi,,10.5,10,,145101,7/26/2009,7/27/2009,0,2,2,9,0,0,11,11,11,1,10793,POINT(10 10.5)
19251,NIG-2009-1-793-11,2009,1,clear,1,"AP 2009-08-01 ""Nigerian official says 700 people killed in recent fighting between police and Islamic sect""",military official,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,7/27/2009,7/30/2009,0,2,0,0,0,0,0,215,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19252,NIG-2009-1-793-4,2009,1,clear,1,Reuters 2009-07-27 ""UPDATE 4-Muslim rebels expand attacks  at least 80 dead""; AP 2009-07-27 ""Nigeria police: 55 dead in Islamist attacks""; Reuters 2009-07-28 ""Clashes kill 103 in north Nigerian city - police"" ; AFP 2009-07-28 ""Nigerian forces shell sect leader's home"",Reuters reporter; police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,7/26/2009,7/28/2009,0,2,13,87,0,103,203,206,203,0,10793,POINT(13.1602742255245 11.8464406879537)
19253,NIG-2009-1-793-6,2009,1,clear,1,"AFP 2009-07-27 ""Nigerian Islamist militants attack another town""",police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Wudil town  Kano State (outskirts of Kano town),1,Nigeria,NGA,566,475,Africa,Kano,Wudil,11.810671,8.84505,,146538,7/27/2009,7/27/2009,1,1,0,3,0,0,3,3,3,0,10793,POINT(8.84505 11.810671)
19254,NIG-2009-1-793-7.1,2009,1,clear,1,"Xinhua 2009-07-28 ""Roundup: Nigerian deaths toll rises as police clamp down on armed youths""",,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Adamawa state,4,Nigeria,NGA,566,475,Africa,Adamawa,,9.333333,12.5,,142946,7/27/2009,7/27/2009,1,1,0,0,0,0,0,20,0,1,10793,POINT(12.5 9.333333)
19255,NIG-2009-1-793-7.2,2009,1,clear,1,"Xinhua 2009-07-28 ""Roundup: Nigerian deaths toll rises as police clamp down on armed youths""",,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Kano State,4,Nigeria,NGA,566,475,Africa,Kano,,11.5,8.5,,146538,7/27/2009,7/27/2009,0,2,0,0,0,0,0,19,0,1,10793,POINT(8.5 11.5)
19256,NIG-2009-1-793-7.3,2009,1,clear,1,"Xinhua 2009-07-28 ""Roundup: Nigerian deaths toll rises as police clamp down on armed youths""",,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Borno state,4,Nigeria,NGA,566,475,Africa,Borno,,11.5,13,,146547,7/27/2009,7/27/2009,1,1,0,0,0,0,0,20,0,1,10793,POINT(13 11.5)
19257,NIG-2009-1-793-7.4,2009,1,clear,1,"Xinhua 2009-07-28 ""Roundup: Nigerian deaths toll rises as police clamp down on armed youths""",,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Yobe state,4,Nigeria,NGA,566,475,Africa,Yobe,,12,11.5,,147264,7/27/2009,7/27/2009,0,2,0,0,0,0,0,19,0,1,10793,POINT(11.5 12)
19259,NIG-2009-1-793-8,2009,1,clear,1,"AFP 2009-07-29 ""30 killed in new Nigeria gunbattle: police source""; ""Death toll in Nigeria fighting rises above 300: police""",police source,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Potiskum town  Yobe state (Hawan Malka area on the outskirts of),2,Nigeria,NGA,566,475,Africa,Yobe,Potiskum,11.7091,11.0694,,146543,7/29/2009,7/29/2009,1,1,0,0,0,43,43,43,43,0,10793,POINT(11.0694 11.7091)
19260,NIG-2009-1-793-10,2009,1,clear,1,"Reuters 2009-07-30 ""UPDATE 4-Nigerian Islamic sect leader killed in detention""; AFP 2009-07-31 ""Nigerian rights group condemns killing of sect leader""; AFP 2009-08-01 ""Nigeria police say 36 suspected Islamists arrested""",police spokesman,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,7/30/2009,7/30/2009,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19261,NIG-2009-1-793-9,2009,1,clear,1,"AFP 2009-07-30 ""90 Islamists killed in Nigeria army raid: journalist""; ""200 sect followers killed in Nigeria: police source""",journalist/eyewitness; police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,7/30/2009,7/30/2009,1,1,0,90,0,0,90,200,90,0,10793,POINT(13.1602742255245 11.8464406879537)
19263,NIG-2009-3-475-7,2009,0,clear,3,AFP 2009-08-18 ""Nigerian army puts ceasefire in jeopardy  armed group warns"",MEND,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Sama village  in southern Rivers State,1,Nigeria,NGA,566,475,Africa,Rivers,Emuoha,4.814255,6.826842,,136454,8/17/2009,8/17/2009,1,1,0,0,0,0,0,1,0,0,30475,POINT(6.826842 4.814255)
19265,NIG-2009-3-475-8,2009,0,clear,3,Reuters 2009-09-18 ""Nigerian police clash with Shi'ites  one dead"",police; Muslim leader,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Zaria town  Kaduna state,1,Nigeria,NGA,566,475,Africa,Kaduna,Zarki,11.113236,7.725176,,145816,9/18/2009,9/18/2009,1,1,0,0,0,0,0,3,0,0,30475,POINT(7.725176 11.113236)
19270,NIG-2009-3-475-9,2009,0,clear,3,Reuters 2009-10-13 ""Eight Nigerians dead after protests  residents say""; Amnesty International 2009-10-14 ""Three killed as Nigerian security forces fire at demonstrators"",residents; police,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Port Harcourt town  Rivers State,1,Nigeria,NGA,566,475,Africa,Rivers,Port Harcourt,4.777423,7.013404,,136455,10/12/2009,10/12/2009,1,1,0,0,0,0,0,8,0,0,30475,POINT(7.013404 4.777423)
19280,NIG-2009-2-348-2,2009,1,clear,2,"AFP 2009-12-21 ""At least 32 killed in unrest in central Nigeria: MP""; Reuters 2009-12-22 ""More than 30 killed in Nigeria clashes over land""; NigeriaWatch",,348,Fulani - Afor,348,Fulani - Afor,Fulani,1461,Afor ,1880,Udeni Gida village  Nassarawa state,3,Nigeria,NGA,566,475,Africa,Nassarawa,Nassarawa,8.529444,7.724167,Unknown location  coded by ADM2 with Nassarawa as centroid.,142216,12/6/2009,12/6/2009,1,1,0,0,0,1,1,1,1,0,20348,POINT(7.724167 8.529444)
19348,NIG-2003-3-475-9,2003,1,clear,3,Xinhua News Agency  ""Fresh fighting claims at least 10 lives in southern Nigeria."" 14 July 2003,Witness,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Effurun town  Delta State,1,Nigeria,NGA,566,475,Africa,Delta,Uvwie,5.554632,5.786239,,137892,7/12/2003,7/12/2003,1,1,0,0,7,0,7,7,7,0,30475,POINT(5.786239 5.554632)
19281,NIG-2009-2-348-3,2009,1,clear,2,"AFP 2009-12-21 ""At least 32 killed in unrest in central Nigeria: MP""; Reuters 2009-12-22 ""More than 30 killed in Nigeria clashes over land""; NigeriaWatch; Weekly Trust 2009-12-25 ""Day herdsmen/farmers clash claimed 70 in Nasarawa""",,348,Fulani - Afor,348,Fulani - Afor,Fulani,1461,Afor ,1880,Udeni Gida village  Nassarawa state,3,Nigeria,NGA,566,475,Africa,Nassarawa,Nassarawa,8.529444,7.724167,Unknown location  coded by ADM2 with Nassarawa as centroid.,142216,12/18/2009,12/19/2009,2,3,0,0,0,32,32,70,32,0,20348,POINT(7.724167 8.529444)
19291,NIG-2003-3-475-3,2003,1,clear,3,All Africa  "Naked Women, Youths Protest Killing of Mechanic By Policemen."". 20 January 2003",Local media,475,Government of Nigeria - civilians,475,Government of Nigeria - civilians,Government of Nigeria,475,civilians,9999,Lagos town  Lagos State,1,Nigeria,NGA,566,475,Africa,Lagos,Lagos Island,6.453056,3.395833,,138607,1/19/2003,1/19/2003,1,1,0,0,1,0,1,1,1,0,30475,POINT(3.395833 6.453056)
19299,NIG-2003-2-15-13,2003,1,clear,2,Reuters  ""Six killed in violence threatening Nigerian poll.""  20 February 2003 (Death toll update: Reuters News ""CHRONOLOGY-Killing overshadows run-up to Nigerian polls."" 5 March 2003,Officials,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jato-Aka town  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.8898,9.505612,,139340,2/19/2003,2/19/2003,1,1,0,0,0,7,7,7,7,0,20015,POINT(9.505612 6.8898)
